pitchfork_id,album,album_id,artist,artist_id
205,broken politics,0FVXJcJqnDaXMMUezuyszp,neneh cherry,3JxCEqL9zjKnDJgUhRuRJD
206,anthem of the peaceful army,7zeCZY6rQRufc8IHGKyXGX,greta van fleet,4NpFxQe2UvRCAjto3JqlSl
207,warzone,5EvPFlJpDNTJ6qFMiEJnwH,yoko ono,2s4tjL6W3qrblOe0raIzwJ
209,common blah,5a6oQ5Yfe4OQV2Nt874sds,weakened friends,3GA7XHdtdiTpR4gDWgADwK
210,us,4bnXaU4lTfjLqVP0KeeMHO,empress of,5QuBVnBPEzwYvFrgBbwpmU
211,forever neverland,52c2O1mvqnfAVjX9QNC5yd,mø,0bdfiayQAKewqEvaU6rXCv
212,stadium,2fnCWMvsu9nkY2oUMr7eBn,eli keszler,2YfqCdQFDp4c0s8F5Lkk4z
213,pre strike sweep,6zg5hxmyy5AcaooFcge204,gøggs,78x9aF0bqxXHn3noFaHPKW
214,remain in light,1JvXxLsm0PxlGH4LXzqMGq,talking heads,2x9SpqnPi8rlE9pjHBwmSC
217,the whole thing is just there,5YmotJ4qjO6bwStMernlgH,young jesus,7pq7EnlN1IHSyffRTklSqP
218,first flower,5zFOyUH5CmSaEhr4CnLJsA,molly burch,6bEYoIUTLdcs4lZBNVw5L5
219,last building burning,0naReP78PmA4IKPVWcxiFW,cloud nothings,6rnbB5fuUuCSsspvFsxIpT
220,suncity ep,2Qxc2NJ7yPKVFRWi3llRr2,khalid,6LuN9FCkKOj5PcnpouEgny
220,suncity ep,4UNwL1B7JoymNUiTFJa52B,khalid,6LuN9FCkKOj5PcnpouEgny
222,a wonderful beast,19P7DSM6HdIQ9Hv48zM43E,calvin johnson,4L0x6V9ckwc4QhR069mk9M
223,quavo huncho,2DjfazR5N3TgXBQ7oVALA1,quavo,0VRj0yCOv2FXJNP47XQnx5
224,"""a""",7JZi4kTfYCJcqOzVbKAYh5,"usher, zaytoven","23zg3TcAtWQy7J6upgbUnj,1mceaxtjWdEmwoDVAlkC41"
226,the light is leaving us all,3aYI83u5Fx5ZRk66jv5QBx,current 93,7vF3DcPluq6lZI36VniagW
227,bunny,6sYancU3Jr0hmO7zqyTiWr,matthew dear,2GLf7iaOOujAem5R87xwto
228,certainty waves,3nDO2BFJwl7HgjKqTYfHsc,the dodos,10tysauSA5JATqniBDu2Ed
229,fully loaded,6nakKOO8Qfv0xU24BvEXnn,shy glizzy,1DvtabXAjfrMihPP6JQdHs
229,fully loaded,6x6KQPyQL6rbof1pTkNY6u,shy glizzy,1DvtabXAjfrMihPP6JQdHs
230,black dog in my path,7cwinx2aiSiY7xFCr2HfJv,yowler,5CS14R1ytSX7XfXD0m5FAj
231,masseducation,3XwQPcRrrSNxETjuD5ka5r,st. vincent,7bcbShaqKdcyjnmv4Ix8j6
233,selva oscura,6WcmuATLX8bEwJETYwaH3J,"william basinski, lawrence english","6u5axd0rpDsWSmzhFfb2VB,0V1EXFlRy3LeOKB07YJucI"
235,ella mai,67ErXRS9s9pVG8JmFbrdJ0,ella mai,7HkdQ0gt53LP4zmHsL0nap
235,ella mai,3dsRhR1P4bnR9dkmTck31r,ella mai,7HkdQ0gt53LP4zmHsL0nap
236,[untitled],18CvcYN5CCoyc3sxAzXjtK,mewithoutyou,3D4qYDvoPn5cQxtBm4oseo
237,jassbusters,6bLo66qcIgfp3B7fHo96Nc,connan mockasin,247AfC9pLuqwgpH8Mo96oA
238,songs of the plains,5YFcEg0KaTy1Q20EYfsCR2,colter wall,3xYXYzm9H3RzyQgBrYwIcx
239,the b-52's,3eXETk1esvZPRluDCWH3GN,the b-52's,3gdbcIdNypBsYNu3iiCjtN
240,desperate man,5TjDN2hfsgNWVtP8Ew56Xx,eric church,2IvkS5MXK0vPGnwyJsrEyV
241,the drought,30TrRJ7rD8qyEogM9xdwe0,puce mary,2ctwc8mjxxPLK9dbn6jjp6
242,empty me,317yBHXXhBfZBLG1cwgdTE,gabi,2Zi2UHGK0ZUnc0U5eQMnQA
243,origami harvest,5i65fkPmv06tmr6a1oPsxg,ambrose akinmusire,4ai53dgSBGhQwcFtGyY1bF
244,bottle it in,1UVthTEgHP0WcZZxqHtkvL,kurt vile,5gspAQIAH8nJUrMYgXjCJ2
245,abysskiss,5W6TxvIqACEfnxm0VgPhv7,adrianne lenker,4aKWmkWAKviFlyvHYPTNQY
246,eternal return,3nT9JnrGzf0JWMEVDxt7Hs,windhand,6wE3e84Zg41JF04Z39i5wv
247,peaced and slightly pulverized,3UkdSc4NlOJbmEBbu4ENff,david nance group,7cV0pZ4NvTrtY8ImVuOSsB
248,the singles,6kwyhuzuCrz4N4vMhZ9Deb,bikini kill,0gvHPdYxlU94W7V5MSIlFe
249,drip harder,2yXnY2NiaZk9QiJJittS81,"lil baby, gunna","5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ"
250,vitriola,2MgEO70Z19Wl7yF4S7g2A0,cursive,1sylmUjlKYsLA49YtkNHW3
251,dime trap,6BLPwtPvpmqKHp2pFfpSIT,t.i.,4OBJLual30L7gRl5UkeRcT
252,mudboy,15Id9Jrqab8IwHFirdrrLp,sheck wes,2RDOrhPqAM4jzTRCEb19qX
253,fall into the sun,1sARtWikSa6TA4T5neDIBO,swearin',5Hd2TLBA44nP3ftPAC1ZlZ
253,fall into the sun,5y7fCEywPrAYPfRKYvs7fE,swearin',5Hd2TLBA44nP3ftPAC1ZlZ
254,working class woman,5AG8Dvo3N4y9ZlCjU06yXh,marie davidson,7xJVICbAWizNBKBD3mRWjF
