pitchfork_id,album,album_id,artist,artist_id
7263,all we are,01DM2tZUKSudCEYICGPKHR,all we are,2dsuoOdH05Dx4GxAoYscpT
7264,we are undone,582ivh4KXCScqBOGCt7XT8,two gallants,38umPQJRH11dxydNwq8yGP
7265,summoning suns,0eZWM1Lqf8J9Ksemw5eTwE,james blackshaw,0v3A74qYtkL8Wjj1rzLe9Z
7267,southern grammar ep,3aQiZDwH9GP1VroGmCE4Yw,hiss golden messenger,37eqxl8DyLd5sQN54wYJbE
7268,the cost of victory,1iJ4Qf1bNbCF4tSzA0ZaTD,vic spencer,55UEjjjLkvSklEtxbOrF7N
7269,weird moons,6jOWrI0vfmYDCzmlNVOWyJ,jack name,5stWA8pdVKsCgdysfi2DKu
7271,reality show,682dnvSPZ6lwCNodfMVcbh,jazmine sullivan,7gSjFKpVmDgC2MMsnN8CYq
7271,reality show,10H2Wh6Im71eBVJprkh99U,jazmine sullivan,7gSjFKpVmDgC2MMsnN8CYq
7273,xe,1Jarr8qu9i0fUn8g3toRiV,zs,0qEuBxmSxYfz0dsDmk8gqk
7274,tierra y libertad,0A4FDgaIHNwVoh0rgFeduI,xibalba,4cysSrUcynhglKIL51ltQc
7276,matador,5yoFnkx5kX9gWjsng8GUSw,gaz coombes,6ho33Vt1tjZyf8m7Z5NZhx
7277,beast mode,02Mp4Q83TVhpe8VeCpMZjZ,future,1RyvyyTE3xzB2ZywiAwp0i
7279,apex predator - easy meat,3McUmHqMv5K9JRdbBDP2RH,napalm death,3UqRgrDIQ208yNGiWKRMNt
7280,part 8 ep,1tjH1yNqow9ha5Q0JefBPF,herbert,6wXFUcaG7779tb1Ok72GBn
7281,range anxiety,2I8LIqRh0G7IDPWDvebYPq,twerps,4vkIW79PRnJM8PNylIMTQB
7282,on your own love again,4plpT2Idnip2akI8c9LQP7,jessica pratt,5KTykbPcDB4GYS49jcHbWh
7284,mansion songs,05ucd6XA0Zjj4Lru2xVYM8,howlin rain,0BfBRvmhpZQNSWI6SxJIKn
7286,all hands,74dDupoB1ObBJheVTEvYwD,doomtree,2VdhtgJVCayzvFtnq98XJn
7287,computer controlled acoustic instruments pt2 ep,5IUjJ4VcmUvZnGAONAp2IX,aphex twin,6kBDZFXuLrZgHnvmPu9NsG
7290,alasdair roberts,1XzdlEdDVcGXqpPirGfo7m,alasdair roberts,2wKWJLFt474Lv2mP3tey7W
7292,natalie prass,21zH1ohnZ6T0g95ZnUTwBM,natalie prass,0EmUT6i9rTu9ZHy1Tl1iuX
7293,ratworld,5l6ZgJ4c73jmSP02YrGAS6,menace beach,4hJq1LJCscaxZrVgwA0LY1
