pitchfork_id,artist,album,score,link,release_year
327,Open Mike Eagle,"Anime, Trauma and Divorce",8.0,/reviews/albums/open-mike-eagle-anime-trauma-and-divorce/,2020
328,Sen Morimoto,Sen Morimoto,7.3,/reviews/albums/sen-morimoto-sen-morimoto/,2020
329,Bruce Springsteen,Letter to You,7.4,/reviews/albums/bruce-springsteen-letter-to-you/,2020
330,T.I.,The L.I.B.R.A. (The Legend Is Back Running Atlanta),5.4,/reviews/albums/ti-the-libra-the-legend-is-back-running-atlanta/,2020
331,Benny the Butcher,Burden of Proof,7.0,/reviews/albums/benny-the-butcher-burden-of-proof/,2020
333,Omar Apollo ,Apolonio,7.2,/reviews/albums/omar-apollo-apolonio/,2020
334,Jónsi,Shiver,5.5,/reviews/albums/jonsi-shiver/,2020
335,North Americans,Roped In,7.3,/reviews/albums/north-americans-roped-in/,2020
336,Helena Deland,Someone New,7.9,/reviews/albums/helena-deland-someone-new/,2020
338,Oliver Coates,skins n slime,8.0,/reviews/albums/oliver-coates-skins-n-slime/,2020
339,beabadoobee,Fake It Flowers,6.4,/reviews/albums/beabadoobee-fake-it-flowers/,2020
340,Laura Jane Grace,Stay Alive,6.8,/reviews/albums/laura-jane-grace-stay-alive/,2020
341,Kevin Morby,Sundowner,7.2,/reviews/albums/kevin-morby-sundowner/,2020
342,Black Thought ,"Streams of Thought, Vol. 3: Cane & Able EP",6.9,/reviews/albums/black-thought-streams-of-thought-vol-3-cane-and-abel-ep/,2020
343,Kiiara,lil kiiwi,6.1,/reviews/albums/kiiara-lil-kiiwi/,2020
344,Patrick Higgins,TOCSIN,7.3,/reviews/albums/patrick-higgins-tocsin/,2020
346,Tom Petty,Wildflowers & All the Rest (Deluxe Edition),9.3,/reviews/albums/tom-petty-wildflowers-and-all-the-rest-deluxe-edition/,2020
347,Autechre,SIGN,8.1,/reviews/albums/autechre-sign/,2020
348,Good Sad Happy Bad,Shades,7.6,/reviews/albums/good-sad-happy-bad-shades/,2020
349,Tomberlin ,Projections EP,7.3,/reviews/albums/tomberlin-projections-ep/,2020
350,Cut Worms ,Nobody Lives Here Anymore,7.8,/reviews/albums/cut-worms-nobody-lives-here-anymore/,2020
351,The Replacements,Pleased to Meet Me (Deluxe Edition),9.3,/reviews/albums/the-replacements-pleased-to-meet-me-deluxe-edition/,2020
352,Annie,Dark Hearts,7.1,/reviews/albums/annie-dark-hearts/,2020
354,Gulfer,Gulfer,7.4,/reviews/albums/gulfer-gulfer/,2020
355,Future Islands,As Long As You Are,6.1,/reviews/albums/future-islands-as-long-as-you-are/,2020
356,Moor Mother,Circuit City,7.4,/reviews/albums/moor-mother-circuit-city/,2020
357,Ian Isiah,AUNTIE,7.6,/reviews/albums/ian-isiah-auntie/,2020
358,Bastien Keb,The Killing of Eugene Peeps,7.7,/reviews/albums/bastien-keb-the-killing-of-eugene-peeps/,2020
360,Mary Lattimore,Silver Ladders,7.7,/reviews/albums/mary-lattimore-silver-ladders/,2020
361,Yo La Tengo,Sleepless Night EP,7.2,/reviews/albums/yo-la-tengo-sleepless-night-ep/,2020
362,Metz,Atlas Vending,6.4,/reviews/albums/metz-atlas-vending/,2020
363,Touché Amoré,Lament,8.2,/reviews/albums/touche-amore-lament/,2020
365,Loraine James,Nothing EP,7.9,/reviews/albums/loraine-james-nothing-ep/,2020
366,Pool Holograph,Love Touched Time and Time Began to Sweat,7.1,/reviews/albums/pool-holograph-love-touched-time-and-time-began-to-sweat/,2020
367,Freestyle Fellowship,Innercity Griots,9.0,/reviews/albums/freestyle-fellowship-innercity-griots/,1993
368,Linkin Park,Hybrid Theory (20th Anniversary Edition),7.6,/reviews/albums/linkin-park-hybrid-theory-20th-anniversary-edition/,2020
369,Tears for Fears,The Seeds of Love (Super Deluxe Edition),7.2,/reviews/albums/tears-for-fears-the-seeds-of-love-super-deluxe-edition/,2020
370,Sade,Diamond Life,9.6,/reviews/albums/sade-diamond-life/,1984
371,Sade,Promise,9.0,/reviews/albums/sade-promise/,1985
372,Sade,Lovers Rock,8.7,/reviews/albums/sade-lovers-rock/,2000
373,Sade,Stronger Than Pride,8.2,/reviews/albums/sade-stronger-than-pride/,1998
374,Shamir,Shamir,7.5,/reviews/albums/shamir-shamir/,2020
375,Ailbhe Reddy,Personal History,6.8,/reviews/albums/ailbhe-reddy-personal-history/,2020
377,Eartheater,Phoenix: Flames Are Dew Upon My Skin,7.8,/reviews/albums/eartheater-phoenix-flames-are-dew-upon-my-skin/,2020
381,Tems,For Broken Ears EP,7.6,/reviews/albums/tems-for-broken-ears-ep/,2020
382,Bartees Strange,Live Forever,8.2,/reviews/albums/bartees-strange-live-forever/,2020
383,Rian Treanor,File Under UK Metaplasm,8.0,/reviews/albums/rian-treanor-file-under-uk-metaplasm/,2020
385,Anjimile,Giver Taker,7.5,/reviews/albums/anjimile-giver-taker/,2020
386,Róisín Murphy,Róisín Machine,8.0,/reviews/albums/roisin-murphy-roisin-machine/,2020
387,Gabriel Garzón-Montano,Agüita,7.7,/reviews/albums/gabriel-garzon-montano-aguita/,2020
388,Ziemba,True Romantic,6.8,/reviews/albums/ziemba-true-romantic/,2020
389,Hen Ogledd,Free Humans,7.4,/reviews/albums/hen-ogledd-free-humans/,2020
390,Teena Marie,Irons in the Fire,9.0,/reviews/albums/teena-marie-irons-in-the-fire/,1980
391,Prince,Sign o’ the Times,10.0,/reviews/albums/sign-o-the-times-super-deluxe/,2020
392,A$AP Ferg,Floor Seats II,6.7,/reviews/albums/asap-ferg-floor-seats-ii/,2020
393,Westside Gunn,Who Made the Sunshine,6.7,/reviews/albums/westside-gunn-who-made-the-sunshine/,2020
394,Isola,EP1,7.7,/reviews/albums/isola-ep1/,2020
395,Otto,Clam Day,7.3,/reviews/albums/otto-clam-day/,2020
396,Seth Bogart,Men on the Verge of Nothing,7.6,/reviews/albums/seth-bogart-men-on-the-verge-of-nothing/,2020
397,Deftones,Ohms,7.6,/reviews/albums/deftones-ohms/,2020
398,Rilo Kiley,Rilo Kiley,8.0,/reviews/albums/rilo-kiley-rilo-kiley/,2020
399,Beverly Glenn-Copeland,Transmissions: The Music of Beverly Glenn-Copeland,8.0,/reviews/albums/beverly-glenn-copeland-transmissions-the-music-of-beverly-glenn-copeland/,2020
400,Thelonious Monk,Palo Alto,9.1,/reviews/albums/thelonious-monk-palo-alto/,2020
401,Action Bronson,Only For Dolphins,6.7,/reviews/albums/action-bronson-only-for-dolphins/,2020
402,Theo Parrish,Wuddaji,8.2,/reviews/albums/theo-parrish-wuddaji/,2020
403,Machine Gun Kelly,Tickets to My Downfall,6.7,/reviews/albums/machine-gun-kelly-tickets-to-my-downfall/,2020
404,Tashi Dorji,Stateless,8.0,/reviews/albums/tashi-dorji-stateless/,2020
405,Thurston Moore,By the Fire,7.8,/reviews/albums/thurston-moore-by-the-fire/,2020
406,Yves Jarvis,Sundry Rock Song Stock,7.6,/reviews/albums/yves-jarvis-sundry-rock-song-stock/,2020
407,Bad Boy Chiller Crew,Full Wack No Brakes,7.5,/reviews/albums/bad-boy-chiller-crew-full-wack-no-brakes/,2020
408,Lydia Loveless,Daughter,7.7,/reviews/albums/lydia-loveless-daughter/,2020
409,IDLES,Ultra Mono,5.5,/reviews/albums/idles-ultra-mono/,2020
410,A Certain Ratio,ACR Loco,6.9,/reviews/albums/a-certain-ratio-acr-loco/,2020
411,Jadu Heart,Hyper Romance,6.5,/reviews/albums/jadu-heart-hyper-romance/,2020
412,Anna von Hausswolff,All Thoughts Fly,7.7,/reviews/albums/anna-von-hausswolff-all-thoughts-fly/,2020
413,Adele,21,8.2,/reviews/albums/adele-21/,2011
415,Khotin,Finds You Well,7.2,/reviews/albums/khotin-finds-you-well/,2020
416,Sufjan Stevens,The Ascension,7.0,/reviews/albums/sufjan-stevens-the-ascension/,2020
418,Sad13,Haunted Painting,7.6,/reviews/albums/sad13-haunted-painting/,2020
420,A. G. Cook,Apple,7.5,/reviews/albums/ag-cook-apple/,2020
421,Deradoorian,Find the Sun,7.5,/reviews/albums/deradoorian-find-the-sun/,2020
422,Ian Wayne,Risking Illness,7.3,/reviews/albums/ian-wayne-risking-illness/,2020
423,Lil Tecca,Virgo World,6.0,/reviews/albums/lil-tecca-virgo-world/,2020
424,Fleet Foxes,Shore,8.3,/reviews/albums/fleet-foxes-shore/,2020
428,Cults,Host,6.8,/reviews/albums/cults-host/,2020
429,Bwoy Coyote,BC,7.1,/reviews/albums/bwoy-coyote-bc/,2020
430,Fenne Lily,Breach,6.7,/reviews/albums/fenne-lily-breach/,2020
431,Yellow Days,A Day in a Yellow Beat,5.9,/reviews/albums/yellow-days-a-day-in-a-yellow-beat/,2020
433,Gus Dapperton,Orca,5.3,/reviews/albums/gus-dapperton-orca/,2020
434,Steve Arrington,Down to the Lowest Terms: The Soul Sessions,7.5,/reviews/albums/steve-arrington-down-to-the-lowest-terms-the-soul-sessions/,2020
436,Beverly Glenn-Copeland,Keyboard Fantasies,8.4,/reviews/albums/beverly-glenn-copeland-keyboard-fantasies/,1986
437,Rita Indiana,Mandinga Times,7.8,/reviews/albums/rita-indiana-mandinga-times/,2020
439,Sarah Davachi,"Cantus, Descant",7.5,/reviews/albums/sarah-davachi-cantus-descant/,2020
441,David Toop,Apparition Paintings,7.9,/reviews/albums/david-toop-apparition-paintings/,2020
442,Takuya Kuroda,Fly Moon Die Soon,7.2,/reviews/albums/takuya-kuroda-fly-moon-die-soon/,2020
443,Daniel Romano,How Ill Thy World Is Ordered,7.5,/reviews/albums/daniel-romano-how-ill-thy-world-is-ordered/,2020
444,Spencer Zahn,Sunday Painter,7.2,/reviews/albums/spencer-zahn-sunday-painter/,2020
445,numün,voyage au soleil,7.5,/reviews/albums/numun-voyage-au-soleil/,2020
448,Bizzy Banks,GMTO Vol. 1 (Get Money Take Over),7.6,/reviews/albums/bizzy-banks-gmto-vol-1-get-money-take-over/,2020
449,Various Artists,Angelheaded Hipster: The Songs of Marc Bolan & T. Rex ,4.3,/reviews/albums/various-artists-angelheaded-hipster-the-songs-of-marc-bolan-and-t-rexandnbsp/,2020
450,Grip,Proboscidea EP,7.0,/reviews/albums/grip-proboscidea-ep/,2020
451,Lucrecia Dalt,No era sólida,7.9,/reviews/albums/lucrecia-dalt-no-era-solida/,2020
452,Toni Braxton,Spell My Name,7.0,/reviews/albums/toni-braxton-spell-my-name/,2020
453,Lafawndah,The Fifth Season,7.4,/reviews/albums/lafawndah-the-fifth-season/,2020
454,MC Eiht,Lessons,6.8,/reviews/albums/mc-eiht-lessons/,2020
455,Yo La Tengo,Electr-O-Pura,9.1,/reviews/albums/yo-la-tengo-electr-o-pura/,2020
456,Doves,The Universal Want,6.7,/reviews/albums/doves-the-universal-want/,2020
457,Conway the Machine,From King to a GOD,6.9,/reviews/albums/conway-the-machine-from-king-to-a-god/,2020
459,The Breeders,Pod,9.0,/reviews/albums/the-breeders-pod/,1990
460,Sam Prekop,Comma,8.0,/reviews/albums/sam-prekop-comma/,2020
461,Hannah Georgas,All That Emotion,6.6,/reviews/albums/hannah-georgas-all-that-emotion/,2020
462,The Flaming Lips,American Head,7.7,/reviews/albums/the-flaming-lips-american-head/,2020
463,BUMPER,pop songs 2020 EP,7.5,/reviews/albums/bumper-pop-songs-2020-ep/,2020
464,Alan Braufman,The Fire Still Burns,7.8,/reviews/albums/alan-braufman-the-fire-still-burns/,2020
465,Everything Everything,Re-Animator,6.8,/reviews/albums/everything-everything-re-animator/,2020
466,Big Sean,Detroit 2,5.2,/reviews/albums/big-sean-detroit-2/,2020
467,N to The Power,Autogenesis,7.2,/reviews/albums/n-to-the-power-autogenesis/,2020
468,Colter Wall,Western Swing & Waltzes and Other Punchy Songs,7.6,/reviews/albums/colter-wall-western-swing-and-waltzes-and-other-punchy-songs/,2020
470,bbymutha,Muthaland,8.0,/reviews/albums/bbymutha-muthaland/,2020
471,Declan McKenna,Zeros,7.3,/reviews/albums/declan-mckenna-zeros/,2020
472,Zora Jones,Ten Billion Angels,8.0,/reviews/albums/zora-jones-ten-billion-angels/,2020
473,Aluna,Renaissance,7.0,/reviews/albums/aluna-renaissance/,2020
474,Lomelda,Hannah,8.3,/reviews/albums/lomelda-hannah/,2020
476,Narrow Head,12th House Rock,6.7,/reviews/albums/narrow-head-12th-house-rock/,2020
477,Secret Machines,Awake in the Brain Chamber,6.8,/reviews/albums/secret-machines-awake-in-the-brain-chamber/,2020
478,Ivy Queen,Diva,8.0,/reviews/albums/ivy-queen-diva/,2003
479,Tricky,Fall to Pieces,7.6,/reviews/albums/tricky-fall-to-pieces/,2020
481,Bill Callahan,Gold Record,8.0,/reviews/albums/bill-callahan-gold-record/,2020
482,Freak Heat Waves,Zap the Planet,7.8,/reviews/albums/freak-heat-waves-zap-the-planet/,2020
483,YL||Zoomo,Born Again,7.1,/reviews/albums/yl-zoomo-born-again/,2020
484,Widowspeak,Plum,7.2,/reviews/albums/widowspeak-plum/,2020
485,Jyoti,"Mama, You Can Bet!",8.4,/reviews/albums/jyoti-mama-you-can-bet/,2020
486,Toots and the Maytals,Got To Be Tough,6.5,/reviews/albums/toots-and-the-maytals-got-to-be-tough/,2020
487,Caitlin Pasko,Greenhouse,7.7,/reviews/albums/caitlin-pasko-greenhouse/,2020
488,Samia ,The Baby,7.9,/reviews/albums/samia-the-baby/,2020
490,Ricky Reed,The Room,6.0,/reviews/albums/ricky-reed-the-room/,2020
491,Bebel Gilberto,Agora,6.7,/reviews/albums/bebel-gilberto-agora/,2020
492,Craig Finn,All These Perfect Crosses,7.3,/reviews/albums/craig-finn-all-these-perfect-crosses/,2020
493,Angel Olsen,Whole New Mess,8.0,/reviews/albums/angel-olsen-whole-new-mess/,2020
494,Kelly Lee Owens,Inner Song,7.7,/reviews/albums/kelly-lee-owens-inner-song/,2020
495,Metallica||San Francisco Symphony,S&M2,5.2,/reviews/albums/metallica-san-francisco-symphony-sandm2/,2020
496,DADRAS,Holy Wind,7.3,/reviews/albums/dadras-holy-wind/,2020
499,Knot,Knot,6.9,/reviews/albums/knot-knot/,2020
501,Harry Nilsson,Pussy Cats,7.8,/reviews/albums/harry-nilsson-pussy-cats/,1974
502,Maluma,Papi Juancho,6.6,/reviews/albums/maluma-papi-juancho/,2020
503,Silvia Tarozzi,Mi specchio e rifletto,7.8,/reviews/albums/silvia-tarozzi-mi-specchio-e-rifletto/,2020
504,Katy Perry,Smile,5.7,/reviews/albums/katy-perry-smile/,2020
505,Nines,Crabs In A Bucket,7.0,/reviews/albums/nines-crabs-in-a-bucket/,2020
506,Sevdaliza,Shabrang,7.8,/reviews/albums/sevdaliza-shabrang/,2020
507,Shackleton||Zimpel,Primal Forms,7.7,/reviews/albums/shackleton-zimpel-primal-forms/,2020
508,Nas,King’s Disease,6.3,/reviews/albums/nas-kings-disease/,2020
509,No Joy,Motherhood,8.0,/reviews/albums/no-joy-motherhood/,2020
510,Dan Deacon,Well Groomed (Original Score),7.4,/reviews/albums/dan-deacon-well-groomed-original-score/,2020
512,Fireboy DML,APOLLO,8.3,/reviews/albums/fireboy-dml-apollo/,2020
513,H.C. McEntire,Eno Axis,8.1,/reviews/albums/hc-mcentire-eno-axis/,2020
514,The Front Bottoms,In Sickness & In Flames,5.6,/reviews/albums/the-front-bottoms-in-sickness-and-in-flames/,2020
515,Mary Chapin Carpenter,The Dirt and the Stars,7.7,/reviews/albums/mary-chapin-carpenter-the-dirt-and-the-stars/,2020
516,Nubya Garcia,Source,8.3,/reviews/albums/nubya-garcia-source/,2020
517,Cut Copy,"Freeze, Melt",6.5,/reviews/albums/cut-copy-freeze-melt/,2020
518,John Vanderslice,Eeeeeeep! EP,6.8,/reviews/albums/john-vanderslice-eeeeeeep-ep/,2020
519,Matmos,The Consuming Flame: Open Exercises in Group Form,6.9,/reviews/albums/matmos-the-consuming-flame-open-exercises-in-group-form/,2020
520,Bully,SUGAREGG,7.7,/reviews/albums/bully-sugaregg/,2020
521,Troye Sivan,In a Dream EP,7.6,/reviews/albums/troye-sivan-in-a-dream-ep/,2020
522,Sneaks,Happy Birthday,7.1,/reviews/albums/sneaks-happy-birthday/,2020
523,Spun Out,Touch the Sound,7.5,/reviews/albums/spun-out-touch-the-sound/,2020
524,Miranda Lambert,Crazy Ex-Girlfriend,8.0,/reviews/albums/miranda-lambert-crazy-ex-girlfriend/,2007
525,blackbear,everything means nothing,4.1,/reviews/albums/blackbear-everything-means-nothing/,2020
526,The Killers,Imploding the Mirage,7.4,/reviews/albums/the-killers-imploding-the-mirage/,2020
527,Orville Peck,Show Pony EP,6.7,/reviews/albums/orville-peck-show-pony-ep/,2020
529,Erasure,The Neon,5.8,/reviews/albums/erasure-the-neon/,2020
530,Bright Eyes,"Down in the Weeds, Where the World Once Was",7.4,/reviews/albums/bright-eyes-down-in-the-weeds-where-the-world-once-was/,2020
531,The Lemon Twigs,Songs for the General Public,6.9,/reviews/albums/the-lemon-twigs-songs-for-the-general-public/,2020
532,Maya Hawke,Blush,6.8,/reviews/albums/maya-hawke-blush/,2020
533,Burna Boy,Twice as Tall,8.0,/reviews/albums/burna-boy-twice-as-tall/,2020
534,Katya Yonder,Multiply Intentions,7.6,/reviews/albums/katya-yonder-multiply-intentions/,2020
536,Rival Consoles,Articulation,7.0,/reviews/albums/rival-consoles-articulation/,2020
537,Popcaan,FIXTAPE,8.3,/reviews/albums/popcaan-fixtape/,2020
538,Whitney,Candid,6.5,/reviews/albums/whitney-candid/,2020
539,Young Jesus,Welcome to Conceptual Beach,8.1,/reviews/albums/young-jesus-welcome-to-conceptual-beach/,2020
541,Mach-Hommy,Mach's Hard Lemonade,8.0,/reviews/albums/mach-hommy-machs-hard-lemonade/,2020
542,Bruce Hornsby,Non-Secure Connection,7.5,/reviews/albums/bruce-hornsby-non-secure-connection/,2020
543,Black Marble,I Must Be Living Twice,6.9,/reviews/albums/black-marble-i-must-be-living-twice-ep/,2020
544,Kathleen Edwards,Total Freedom,7.8,/reviews/albums/kathleen-edwards-total-freedom/,2020
545,UGK,Ridin’ Dirty,9.5,/reviews/albums/ugk-ridin-dirty/,1996
546,Kiesza,Crave,7.0,/reviews/albums/kiesza-crave/,2020
547,Sparkle Division,To Feel Embraced,7.6,/reviews/albums/sparkle-division-to-feel-embraced/,2020
548,Boldy James,The Versace Tape,7.7,/reviews/albums/boldy-james-the-versace-tape/,2020
549,Dominic Fike,What Could Possibly Go Wrong,6.1,/reviews/albums/dominic-fike-what-could-possibly-go-wrong/,2020
551,Gordon Koang,Unity,7.3,/reviews/albums/gordon-koang-unity/,2020
552,A. G. Cook,7G,7.3,/reviews/albums/a-g-cook-7g/,2020
553,Tkay Maidza,"Last Year Was Weird, Vol. 2",7.5,/reviews/albums/tkay-maidza-last-year-was-weird-vol-2/,2020
554,Martyn Bootyspoon,Lickety Split EP,7.2,/reviews/albums/martyn-bootyspoon-lickety-split-ep/,2020
555,East Man,Prole Art Threat,7.4,/reviews/albums/east-man-prole-art-threat/,2020
556,Jason Molina,Eight Gates,7.0,/reviews/albums/jason-molina-eight-gates/,2020
557,Gillian Welch,"Boots No. 2: The Lost Songs, Vol. 1",8.0,/reviews/albums/gillian-welch-boots-no-2-the-lost-songs-vol-1/,2020
558,Ellen Fullman||Theresa Wong,Harbors,7.4,/reviews/albums/ellen-fullman-theresa-wong-harbors/,2020
559,Double Grave,"Goodbye, Nowhere!",6.9,/reviews/albums/double-grave-goodbye-nowhere/,2020
560,Aminé,Limbo,7.5,/reviews/albums/amine-limbo/,2020
561,Duval Timothy,Help,8.0,/reviews/albums/duval-timothy-help/,2020
563,Jacknife Lee,The Jacknife Lee,6.8,/reviews/albums/jacknife-lee-the-jacknife-lee/,2020
564,Washed Out,Purple Noon,5.8,/reviews/albums/washed-out-purple-noon/,2020
566,Glass Animals,Dreamland,5.7,/reviews/albums/glass-animals-dreamland/,2020
567,Germ,The Hijinx Tape,7.1,/reviews/albums/germ-the-hijinx-tape/,2020
568,Rage Against the Machine,The Battle of Los Angeles,8.7,/reviews/albums/rage-against-the-machine-the-battle-of-los-angeles/,1999
569,Loyal Lobos,Everlasting,6.7,/reviews/albums/loyal-lobos-everlasting/,2020
570,Helvetia,This Devastating Map,7.3,/reviews/albums/helvetia-this-devastating-map/,2020
572,Victoria Monét,Jaguar,7.1,/reviews/albums/victoria-monet-jaguar/,2020
573,Duma,Duma,7.5,/reviews/albums/duma-duma/,2020
574,Shirley Collins,Heart’s Ease,7.6,/reviews/albums/shirley-collins-hearts-ease/,2020
575,Alanis Morissette,Such Pretty Forks in the Road,6.5,/reviews/albums/alanis-morissette-such-pretty-forks-in-the-road/,2020
576,Gulch,Impenetrable Cerebral Fortress,7.9,/reviews/albums/gulch-impenetrable-cerebral-fortress/,2020
577,otta,Songbook EP,6.9,/reviews/albums/otta-songbook-ep/,2020
578,Max de Wardener,Detuned Reworks,6.9,/reviews/albums/max-de-wardener-detuned-reworks/,2020
579,Brandy,B7,6.8,/reviews/albums/brandy-b7/,2020
580,Jess Cornelius,Distance,7.6,/reviews/albums/jess-cornelius-distance/,2020
581,Max Richter,Voices,6.6,/reviews/albums/max-richter-voices/,2020
585,Laraaji,Sun Piano,6.8,/reviews/albums/laraaji-sun-piano/,2020
587,Wye Oak,No Horizon EP,7.4,/reviews/albums/wye-oak-no-horizon-ep/,2020
588,Land of Talk,Indistinct Conversations,7.7,/reviews/albums/land-of-talk-indistinct-conversations/,2020
590,Smog,Knock Knock,8.7,/reviews/albums/smog-knock-knock/,1999
591,Paul McCartney,Flaming Pie,7.5,/reviews/albums/paul-mccartney-flaming-pie/,2020
592,The Psychedelic Furs,Made of Rain,7.0,/reviews/albums/the-psychedelic-furs-made-of-rain/,2020
593,Fontaines D.C.,A Hero's Death,8.1,/reviews/albums/fontaines-dc-a-heros-death/,2020
594,Madeline Kenney,Sucker’s Lunch,7.4,/reviews/albums/madeline-kenney-suckers-lunch/,2020
595,Thanya Iyer,KIND,7.6,/reviews/albums/thana-iyer-kind/,2020
598,Shoreline Mafia,Mafia Bidness,6.5,/reviews/albums/shoreline-mafia-mafia-bidness/,2020
599,Mike Polizze,Long Lost Solace Find,7.2,/reviews/albums/mike-polizze-long-lost-solace-find/,2020
600,Yo La Tengo,We Have Amnesia Sometimes,6.2,/reviews/albums/yo-la-tengo-we-have-amnesia-sometimes/,2020
601,Trevor Powers,Capricorn,7.6,/reviews/albums/trevor-powers-capricorn/,2020
602,Becky and the Birds,Trasslig,6.9,/reviews/albums/becky-and-the-birds-trasslig/,2020
603,E.M.M.A.,Indigo Dream,7.0,/reviews/albums/emma-indigo-dream/,2020
604,Boldy James||Sterling Toles,Manger on McNichols,7.7,/reviews/albums/boldy-james-sterling-toles-manger-on-mcnichols/,2020
605,SD9,40˚.40,7.8,/reviews/albums/sd9-4040/,2020
606,Skullcrusher,Skullcrusher EP,7.1,/reviews/albums/skullcrusher-skullcrusher-ep/,2020
607,Luke Jenner,1,7.4,/reviews/albums/luke-jenner-1/,2020
608,Taylor Swift,folklore,8.0,/reviews/albums/taylor-swift-folklore/,2020
610,LYAM,N_O CALLER ID,6.8,/reviews/albums/lyam-n-o-caller-id/,2020
611,Al Wootton,Witness,6.9,/reviews/albums/al-wootton-witness/,2020
612,Bad Brains,I Against I,9.3,/reviews/albums/bad-brains-i-against-i/,1986
613,Katie Dey,mydata,7.5,/reviews/albums/katie-dey-mydata/,2020
614,Inter Arma,Garbers Days Revisited,7.5,/reviews/albums/inter-arma-garbers-days-revisited/,2020
