pitchfork_id,artist_name,popularity,artist_id,followers,genres
12615,Japandroids,43,2WcCoPxAWFNSCvsFPrpf30,112329,canadian indie|indie rock|modern alternative rock|modern rock|noise pop|noise rock|vancouver indie|vancouver punk
12616,Male Bonding,14,5uBih1nfHdYIQPvNvQAV6C,4392,noise pop|noise rock|popgaze
12617,Nils Frahm,67,5gqhueRUZEa7VDnQt4HODp,486991,compositional ambient|electronica|neo-classical|neoclassical darkwave
12618,Indian Jewelry,16,2USK61aeHWUtvxexmQGReZ,3934,noise rock
12620,Phosphorescent,58,57kIMCLPgkzQlXjblX7XXP,192491,alternative americana|chamber pop|freak folk|indie folk|indie pop|indie rock|new americana|stomp and holler|swedish americana
12621,CocoRosie,50,05fo024EFotg9songSENOZ,307428,art pop|folktronica|freak folk|new weird america
12624,Steve Mason,32,4ieS1hHc74D9RXhkyoriDU,19420,chamber psych|scottish singer-songwriter
12625,Sage Francis,43,2E78kTKamtXgdRkK1jrc0f,85626,abstract hip hop|alternative hip hop|conscious hip hop|rhode island rap|underground rap
12626,The Dead Weather,51,4AZab8zo2nTYd7ORDmQu0V,357816,alternative rock|blues rock|garage rock|indie rock|modern alternative rock|modern blues rock|modern rock|punk blues|rock|supergroup
12627,People Of The North,0,3WaNpDWVyyRF8NGgXfQKh3,316,drone rock
12628,Paul Weller,61,7Lf3LOZp3U3u2f6cWMd3AH,337003,britpop
12629,UNKLE,59,2nszamLjZFgu3Yx77mKxuC,296137,alternative dance|big beat|electronica|nu jazz|trip hop|turntablism
12630,Woods,48,2sBPVEeMBXKNsZtYaJixnJ,82750,alternative country|brooklyn indie|freak folk|garage psych|indie folk|indie rock|modern folk rock|neo-psychedelic|stomp and holler
12631,The National,71,2cCUtGK9sDU2EoElnk0GNB,1312065,indie rock|modern rock|stomp and holler
12632,Child Abuse,7,5GOpQrxWCBgPNQsoAZnnDy,1391,avant-garde metal|noisecore
12633,The Bitters,1,08AbCfZ8x0XWrcVmQtuhY1,397,
12634,Shy Child,22,6w9ED7WnjSscMaY2RCVOHh,5966,alternative dance|dance-punk|indietronica|new rave
12635,The Fall,52,6WoTvA9qinpHtSRJuldYh6,146189,alternative rock|art punk|lo-fi|madchester|post-punk|punk|punk blues|uk post-punk
12636,Future Islands,64,1WvvwcQx0tj6NdDhZZ2zZz,457504,alternative dance|baltimore indie|chillwave|indie rock|indietronica|modern rock|new rave
12637,Monster Movie,16,2dfQY7CANDxfh2L21wenxo,3377,dream pop|nu gaze|shoegaze
12639,Gayngs,36,3OUN7gnsDijEfvaHpXAAzI,21692,chillwave|eau claire indie
12640,Flying Lotus,69,29XOeO6KIWxGthejQqn793,620136,afrofuturism|alternative hip hop|electronica|escape room|experimental hip hop|glitch|glitch hop|hip hop|intelligent dance music|jazztronica|psychedelic hip hop|wonky
12641,Emily Jane White,43,2PqsalqLh5RT6FSy9DrGZh,27060,freak folk|indie folk
12642,Bobby & Blumm,4,0wcPzGW1ZSfDuWZcYOQtfh,312,indie electronica
12643,The Infesticons,9,1hauJHxUj1dPYvtfNlLpbi,558,
12644,Booka Shade,59,2CKaDZ1Yo8YnWega9IeUzB,178096,alternative dance|electronica|frankfurt electronic|german techno|microhouse|minimal techno|organic house|tech house
12645,The New Pornographers,52,4mO4aGO6u29UyR6XLZR9XW,167039,alternative rock|anti-folk|canadian indie|indie pop|indie rock|modern power pop|modern rock|stomp and holler|vancouver indie
12646,Unnatural Helpers,5,5wCOHkhyFYemarZT6uGrmt,410,seattle indie
12647,The Wave Pictures,34,4MOV18YgNAGUBCJi0MIrHw,20226,anti-folk
12648,Baby Dee,12,7a0uIGRpVgx526bm5iCWTB,2432,dark cabaret
12649,Minus the Bear,52,0YQBN02bmZvwGNrrWsg2sT,178824,dance-punk|dreamo|emo|indie rock|progressive post-hardcore|screamo
12650,The Hold Steady,49,3qkZBMz5JgmRN9u5wwhRC6,66093,alternative country|alternative rock|anti-folk|freak folk|heartland rock|indie folk|indie rock|power pop|roots rock|stomp and holler
12651,Lazer Crystal,0,77T8TxXFJry6QM0xr5ghRl,42,
12652,The Joy Formidable,46,4LdZNE5MHGqvc0N9ivXNF3,107803,indie rock|metropopolis|welsh indie|welsh rock
12653,Red Sparowes,34,4MT9A89Dq8xRJ9hMvvPiJw,48412,american post-rock|instrumental post-rock|post-metal|post-rock
12654,The Dillinger Escape Plan,50,7IGcjaMGAtsvKBLQX26W4i,194597,alternative metal|american metalcore|mathcore|new jersey hardcore|new jersey punk
12655,Broken Social Scene,56,7lOJ7WXyopaxri0dbOiZkd,295222,alternative dance|alternative rock|baroque pop|canadian indie|canadian rock|chillwave|dance-punk|freak folk|indie folk|indie pop|indie rock|modern rock|nu gaze|stomp and holler
12656,Jahcoozi,16,3iAzOUnS0pYInEvqC8JCX9,1741,
12657,Team Ghost,13,6BXXt6yD472LkV5F8LxeBW,2709,french shoegaze|indie dream pop|indie shoegaze
12658,Applescal,23,3OOOyfUshaLXxcMdlGl7H5,6387,minimal techno
12659,Frog Eyes,11,65iXZl2W8M8616GC3jfeeH,5414,experimental indie rock|victoria bc indie
12660,DoM,24,3GITSnQeNqTARaxl2tX6Us,2125,worcester ma indie
12661,Inlets,4,70hJdFxxBiehnGNuC9Pc1o,282,baroque pop
12662,The Black Swans,3,2JiCCxvvbca0nVqCQnRRF5,769,columbus ohio indie
12663,Alcest,51,0d5ZwMtCer8dQdOPAgWhe7,180778,atmospheric black metal|blackgaze|french black metal|french metal|french shoegaze|post-black metal|post-metal|shoegaze
12664,Kate Nash,58,5vBKu1igxFo6g1sHADkIdg,376698,anti-folk|electropop|piano rock
12665,Crystal Castles,67,7K3zpFXBvPcvzhj7zlGJdO,900604,alternative dance|bitpop|dance-punk|digital hardcore|electronica|indietronica|neo-synthpop|new rave|nintendocore|nu gaze
12666,Snowglobe,8,5u2iRPK4Bnau3AOKS5YQlV,499,deep indie pop|memphis indie
12667,Gogol Bordello,51,2SVw939fwuqSobLjF8u78b,272867,gypsy punk
12668,The Mynabirds,30,6wWT7zLNVgTHbRh17E0tTk,15047,etherpop|omaha indie
12669,The Golden Filter,32,6ys6r2ftzNbWUTSlqlkPO2,18368,alternative dance|dark disco|electroclash|electropop|neo-synthpop
12671,Horse Feathers,41,0lO2c86rQmrRJArBxgw0v8,66436,indie folk|stomp and holler
12672,Rafter,10,6jK3EnGSFLfoMQVnxonnIy,1069,deep indie pop
12673,Daughters,47,1LhK7wn59Hq6GNN4sUS3ih,96621,mathcore|modern rock|noise rock|post-hardcore|rhode island indie
12675,Hole,64,5SHQUMAmEK5KmuSb0aDvsn,661217,alternative rock|grunge|lilith|pop rock|rock
12676,Ulaan Khol,10,3VXoEOZ7Z63InnRlUeIwbp,1845,experimental guitar|experimental psych
12678,Medications,15,6ZgHswsP4qcUXXtJepAIU2,5006,math rock|post-hardcore
12680,The Radio Dept.,51,0utS63XytOEVN1EtzWhJpG,113838,chillwave|dream pop|indie pop|indie rock|lund indie|metropopolis|modern dream pop|nu gaze|shoegaze|swedish indie pop
12682,Davinci (aka J. Davinci),3,4wd1xSsILmcV84cwQ4T6Cl,179,
12683,Tony Allen,56,6JpZEemWmunccsrHXFUOgi,91389,afrobeat|afropop|funk|indie jazz|world
12685,The Futureheads,48,3TBfn8PtXr42OrTPaoC3E8,79854,british indie rock|dance-punk|indie rock|modern rock|new rave|north east england indie
12686,The Endtables,2,3Wb1BPsATD3hqJUjeAbNuR,90,louisville underground
12687,Disappears,17,1nQZtILyvgaFwIEfLsbrSs,7941,neo-kraut
12688,Wiz Khalifa,89,137W8MRPWKqSmrBGDBFSop,9955060,dance pop|hip hop|pittsburgh rap|pop rap|rap|southern hip hop|trap
12689,The Apples In Stereo,43,5KIrQe9pb7tn8y775PsoAP,37085,alternative rock|denver indie|elephant 6|gbvfi|lo-fi
12690,Delorean,32,4llqCChMq4zPzCB84OrTck,27365,balearic|chillwave|indietronica
12692,Starkey,39,1jSXmAYCaHoqt7C6t0VZdK,10627,bass music|classic dubstep|wonky
12693,Trans Am,30,1YFIyRFTa7povIpq08DcCA,17099,american post-rock|post-hardcore|post-rock
12695,Sam Amidon,45,6TTJ0xLPPNDyv4bXyukzU4,28304,chamber folk|chamber pop|freak folk|indie folk|stomp and holler|vermont indie
12696,Kings Go Forth,30,2TtCm6pJEbuTVt7dTEaPEB,2991,deep funk
12697,Mark Van Hoen,12,7mEHndkM91rEPLkC8LfYx3,1316,british experimental|hauntology
12698,Daedelus,42,1YRGQOk4Mk9EpM6nTJhXtK,61080,bass music|drill and bass|glitch hop|intelligent dance music|ninja|wonky
12699,Lucky Soul,16,48knXQMn9kKjStQLAiOX1Y,4019,twee pop
12700,Caribou,64,4aEnNH9PuU1HF3TsZTru54,542758,alternative dance|chillwave|electronica|electropop|folktronica|indie rock|indie soul|indietronica|intelligent dance music|new rave
12701,The Sight Below,26,1nqF8RQ0Vg9fh67WiQCroY,8734,ambient|ambient techno|drift|drone|dub techno
12702,We Have Band,30,6iD5nfYvdSl4fCkcjzs2XF,25045,alternative dance|dance-punk|electrofox|new rave
12703,Little Brother,48,0s9MrSopEoAn8JqwBipgdO,98192,alternative hip hop|hip hop|north carolina hip hop|soul flow|southern hip hop
12704,Plants and Animals,40,1pzNRIDRT064HEdW1nG59c,23517,canadian indie|indie quebecois|piano rock|quebec indie|stomp and holler
12705,Destroyer,50,22ojy4H4ZVpowC4lRRC8In,140217,alternative dance|alternative rock|art pop|canadian indie|chamber pop|chillwave|dream pop|freak folk|garage psych|indie folk|indie pop|indie rock|modern rock|noise pop|vancouver indie
12706,Harlan T. Bobo,11,0PqiDEANlGubeyzO9Xepwu,1133,memphis americana|memphis indie
12707,Mi Ami,4,0ESDdrwfAvy5AfTSTksBEH,685,experimental indie rock
12710,Bill Callahan,55,7gqsi6aBSkRMJoL9psKqMr,117054,alternative country|anti-folk|art pop|art rock|chamber pop|freak folk|indie folk|indie rock
12712,Cibelle,35,3BfQyeTb3hG0Iy76tSWwAU,14546,
12713,Murs & 9th Wonder,19,7B6TQqMQNF8DWq7XoAr4kf,16404,
12714,Sightings,10,1DaEMMwvLv5S6EpTBJMWBt,1581,noise punk
12715,The Tallest Man On Earth,60,2BpAc5eK7Rz5GAwSp9UYXa,589821,chamber pop|indie folk|stomp and holler|swedish americana|swedish singer-songwriter
12716,Blind Man's Colour,1,0edMkIDoazx7ouaM6CqQNl,236,popgaze
12717,Ikonika,29,1GbZUOowT6BhrI9QVoUniG,13961,bass music|classic dubstep|electra|footwork|future garage|purple sound|uk experimental electronic|vogue|weightless|wonky
12718,Priestess,44,3RxjSLIz5osqOhGarH9lFV,24982,canadian metal|canadian rock|retro metal
12719,Prins Thomas,46,4rsEVNO1tGTY0beCnsnHi6,23652,balearic|float house|norwegian space disco|nu disco
12721,To Rococo Rot,28,0DRlmNJq133uYhzXxJfF3a,8253,german electronica|german post-rock|indie electronica|intelligent dance music|microhouse
12722,Sally Seltmann,28,78yXDNBYzL3P9b1V0LP30Y,4632,australian singer-songwriter
12723,Thomas Fehlmann,31,71GWL6ijlpTh7oGqYlMMpM,12346,dub techno|intelligent dance music|microhouse|minimal techno|pop ambient
12727,Small Black,52,1J6xqDysFw6YiQ0vMvIKds,85546,alternative dance|art pop|chillwave|dream pop|electropop|experimental pop|indie pop|indie rock|indietronica|metropopolis|nu gaze|shimmer pop|vapor soul
12728,Young Jazz Rebels,12,2Zm0RvnuBqWw1Kimjdns4A,1328,experimental jazz
12728,Madlib,73,5LhTec3c7dcqBvpLRWbMcf,303395,alternative hip hop|escape room|hip hop|psychedelic hip hop
12729,Matthew Herbert,46,0zdn1nNmOZXHZ9K28FvcFp,25352,microhouse
12730,MGMT,80,0SwO7SWeDHJijQ3XNS7xEE,2207739,alternative dance|indie rock|indietronica|modern rock|rock
12732,Dosh,24,1DLrhgKEsP9M64oMmboEPz,7004,abstract hip hop|folktronica
12734,High Places,18,3I3Tc8RnSiNgJFvL0EsuPK,6974,freak folk
12736,Janka Nabay,21,0uIXmyH9fptEsagZP6kv4w,1731,sierra leonean pop
12737,Nice Nice,6,7M9x3nV0TCh4JnZTAx6z6x,436,
12738,Javelin,33,5hso1dNofaJLy96BpWYIUu,15338,chillwave
12739,Matt Pond PA,38,3JVgWZxQa78cVa2cUuAUQ4,25132,philly indie|stomp and holler
12740,David Byrne,57,20vuBdFblWUo2FCOvUzusB,256990,art pop|art punk|art rock|permanent wave
12740,Fatboy Slim,68,4Y7tXHSEejGu1vQ9bwDdXW,967906,big beat
12741,Mux Mool,36,5ExPH13WUhdGVNnMq6RLCr,20045,wonky
12742,Growing,19,57SlFijfkLdoiN09FSueTI,1978,drone|drone metal|olympia wa indie
12743,Wooden Shjips,46,35rFgnhlSSYflP4HpC3JM0,75066,freak folk|neo-psychedelic|nu gaze|psychedelic space rock|space rock
12747,Tunng,42,6k8oBFzievbIn6XJK0pDpa,39345,folktronica|freak folk
12749,Harlem,43,4PWqvc4ydEyoyBhXPOxDyy,43929,garage pop|indie garage rock|tucson indie
12750,Erykah Badu,71,7IfculRW2WXyzNQ8djX8WX,2101055,afrofuturism|hip hop|neo soul|r&b|soul|urban contemporary
12752,Emma Pollock,20,0CgHJ8bXtKvGVQepJEhTHK,4521,alternative pop|scottish singer-songwriter
12753,Black Francis,28,2pNYUcoJ2HpOxNLH13TrnD,11479,western mass indie
12754,Sharon Jones & The Dap-Kings,60,6LufpoVlIYKQCu9Gjpk8B7,221032,classic soul|funk|neo soul|retro soul|soul|southern soul
12755,Jónsi,56,3khg8RDB6nMuw34w1IHS6Y,152882,compositional ambient|icelandic pop|post-rock
12756,The Society Of Rockets,2,3lJdo7qGDo1BP6qAwrUlSL,209,psychedelic pop
12757,Turin Brakes,47,1zrBQvkTNhFFby4V5UiK2L,62240,britpop|melancholia
12758,Scuba,35,48hZklIMPklae2Mssfp8Cx,35035,bass music|classic dubstep|future garage|minimal dnb
12759,Laura Marling,63,7B2edU3Q7btJoNsoHCNohM,420251,art pop|british folk|british singer-songwriter|chamber pop|indie folk|indie pop|new americana|singer-songwriter|stomp and holler
12760,Bonnie Prince Billy,55,2zAvisjImPICTNsRgagqlV,91645,alternative country|alternative rock|anti-folk|art pop|chamber pop|folk|freak folk|indie folk|indie rock|melancholia|roots rock|stomp and holler
12760,The Cairo Gang,20,7cDnvtUp5opTIxBQtWy45G,2626,modern psychedelic folk
12761,The Delta Mirror,4,5MUkmvo9IBxQ5VDuncgXl0,369,
12762,Sin Ropas,1,2nURmUbjXWfn7a6WqSiCpK,259,
12763,Lali Puna,39,2GkJdEJneopHc10XQV76rN,38885,bitpop|electropop|german electronica|indie electronica|indietronica|metropopolis|munich indie
12764,Black Tambourine,24,2xLjx9vPwpFEf7Jx62ZTuh,9085,c86|dream pop|nu gaze|shoegaze|tape club|twee pop
12766,Native,13,3KxvMWal364eXUPWOu1kkO,1534,
12767,Loscil,47,3GM5cpCBadq2PMHjFoEvhK,50505,ambient|compositional ambient|drift|drone|dub techno|electronica|fourth world|intelligent dance music|microhouse|minimal techno|neo-classical
12768,Mimicking Birds,33,5PifaykkaJRJlWbUz3H0od,17916,portland indie
12769,The Deadly Syndrome,25,6WxMgfH7fzmYixBGB6yFHA,4071,
12770,Dum Dum Girls,42,65ewrL6LvcNGMMRVlksNGS,87929,la indie|noise pop|nu gaze
12771,White Mystery,8,0rHbNtwi3vf2fIJl5P1oha,2496,garage pop
12772,Amanaz,48,7dZiPXbSCTAgUpmpgNoLjt,23951,acid rock|african rock
12773,Mr Twin Sister,49,5ltJZgIW3OkY5WvuzX5MYz,73698,art pop|chillwave
12774,Sonny & The Sunsets,45,67zR9a98QqWJwpO7wBrGog,34826,bay area indie|freak folk|popgaze
12775,Galaxie 500,48,6guTJsgPymDUVfqDJyz5UG,114008,alternative rock|anti-folk|art rock|dream pop|freak folk|indie rock|lo-fi|melancholia|new wave|noise pop|nu gaze|shoegaze|slowcore
12776,Sweet Apple,15,3Pbv5YFbn9ZGh1QcPL4isS,1807,alternative roots rock
12778,Radar Brothers,15,4MB4RJ1LO8j2aWmUZyUV1u,1439,slowcore
12779,Mulatu Astatke,56,7HGFXtBhRq3g1Ma3nH4Rgv,149148,afrobeat|afropop|ethio-jazz|funk|indie jazz|world
12780,Elliott Smith,66,2ApaG60P4r0yhBoDCGD8YG,643918,alternative rock|indie folk|indie pop|indie rock|melancholia|singer-songwriter
12781,Kleenex/Liliput,0,5osC8pPLtK7vaPz6w5hPhI,2337,
12782,Alex Smoke,22,6x9vRR3sKuI18TqfPqXcvk,8897,microhouse|minimal techno
12785,The White Stripes,76,4F84IBURUo98rz4r61KF70,2432883,alternative rock|blues rock|detroit rock|garage rock|modern blues rock|modern rock|permanent wave|punk blues|rock
12786,New Young Pony Club,37,3kdrMtLybQIl93rXJlvF3w,45356,alternative dance|dance-punk|electroclash|electropop|neo-synthpop|new rave
12787,The Kissaway Trail,18,07OV3Sn2j3VbKtNFedGCK9,3880,danish rock
12789,Love Is All,14,1ODIErIzewoTtsQlCFk0cV,2464,swedish indie rock
12790,Goldfrapp,58,5BKsn7SCN2XmbF7apdCpRS,446656,alternative dance|art pop|big beat|dance pop|electronica|electropop|neo-synthpop|new rave|new wave pop|pop rock|trip hop
12791,Sunburned Hand Of The Man,26,29Mbw8R1q12GBgUd3ouzJi,4520,double drumming|drone folk|experimental psych|freak folk|free folk|neo-psychedelic|new weird america
12792,A Weather,9,2wAXyQMFmSGlLzSpJYbjTE,1076,
12793,Serena-Maneesh,19,2zBENk8LtANz3cNlE9suSb,2790,dream pop|norwegian alternative rock|norwegian indie|nu gaze|shoegaze
12795,Bright Eyes,64,5o206eFLx38glA2bb4zqIU,492996,anti-folk|indie folk|indie pop|indie rock|melancholia|omaha indie|stomp and holler
12795,Neva Dinova,31,3L22OjRkj5Psvqmsn2Q8Ds,7929,omaha indie
12796,We Are Wolves,29,1Mt6gJbSKbLoSXWbgb44LW,6495,quebec indie|rock quebecois
12797,Alex Bleeker & The Freaks,17,2YpXA8wolWBe3jEuktmX5d,3168,new jersey indie|popgaze
12799,Let's Wrestle,17,4cahkB07i9FIb0x9rycgR2,2207,
12800,Lawrence Arabia,37,7pTKdNH664VxPgXpfddid9,11382,nz indie
12801,Georgia Anne Muldrow,46,2RdnkH5txHb9c4vGwq0I31,42138,alternative hip hop|indie jazz|neo r&b|neo soul
12802,The Method Actors,6,0a40HAhphUWC5oANI3Lpgz,436,athens indie
12803,Autechre,49,6WH1V41LwGDGmlPUhSZLHO,154967,abstract|ambient|ambient techno|deep idm|drill and bass|drone|electro|electronica|experimental|fourth world|glitch|intelligent dance music|microhouse|ninja|techno|uk experimental electronic
12804,She & Him,51,3CIRif6ZAedT7kZSPvj2A4,379283,adult standards|indie pop
12805,Fyfe Dangerfield,32,2WrVwQi8ez2O1Ds5Q7hLXa,8552,
12806,The Art Museums,5,1rotnEKtbbmmgVaHlflmxp,400,popgaze
12807,Tanlines,34,7pW390CJdmhakvtcGZIqGP,47362,balearic|brooklyn indie|chillwave|shimmer pop
12808,Junius,32,2gx1v14c65YQU4p7ODeE9z,18792,post-metal|post-rock
12810,Double Dagger,11,3eSfw679zLtYIeYaBW1yI7,1664,dance-punk|noise punk
12811,The Strange Boys,29,6rBLnxCHDUQTw1nf2qWfm2,20711,austindie|garage pop
12812,Annuals,18,6RGtmi36A5vvytFxqbHa1y,3824,
12813,Awesome Color,5,2TCfKS5CPxEMQ5Gb13GQ8r,813,
12814,Free Energy,27,7MHvsuTLg2450NDMNafKVc,7700,philly indie
12815,Akira Kosemura,64,4n1lW38WKgyPEIZowQ3AND,53676,compositional ambient|j-ambient|japanese classical|japanese piano|neo-classical
12816,Happy Birthday,12,2kDouvzF30b6ZwUUFOLbrF,5611,vermont indie
12817,Freelance Whales,37,7ucqItQmz1PCNHBFSbr0ki,62429,indie pop|shimmer pop|stomp and holler
12818,The Morning Benders,41,5UqjSHztpMyc0liXncNbGD,36449,indie rock
12821,The Brian Jonestown Massacre,60,30uiS1n3uIGXJEYFR1GVDy,258150,alternative rock|bay area indie|freak folk|garage rock|indie rock|neo-psychedelic|nu gaze|rock|shoegaze
12823,Drive-By Truckers,57,1rXr1ZnvbRoYBaedIl9v4v,157669,alternative country|country rock|deep new americana|folk|heartland rock|new americana|roots rock|southern rock|stomp and holler
12824,Babe Rainbow,8,48o9t0ZsvDI7gsbspHRrhE,1414,canadian experimental
12825,Pillars and Tongues,1,6HR2BSdVHYMrvPrNpUHYaM,236,
12826,Eddy Current Suppression Ring,35,6EBtwTGHBGlCKqIvjUwLkW,16348,australian alternative rock|australian garage punk|garage pop|garage psych|punk blues
12827,Fang Island,23,1q9Q9kJLS8HS77bCaX86wS,9820,rhode island indie
12829,Miles Kurosky,3,13OLdePyZsHG9ySONOJNE4,376,elephant 6
12830,Infinite Body,17,1i5CbtRpjqcgAGXMSsy825,1960,abstractro|drone
12831,Titus Andronicus,38,5lJ4XQ2hlPlxACN7q3xKL1,53209,freak folk|indie punk|indie rock|lo-fi|new jersey indie
12832,Major Stars,2,6KUDl5ikzfDYeEg3ovcXNX,617,drone rock
12833,Aloha,18,10djO7vMVmXVsOwxadXEvv,3663,
12834,White Hinterland,29,4yBP36OGJNfQLqiI6IWQqv,11216,experimental pop|experimental r&b|metropopolis
12835,Zola Jesus,45,78OKNrjc3BvniYTqvpOp6P,108808,art pop|grave wave|metropopolis|neo-synthpop|noise pop
12836,Broken Bells,62,6dgwEwnK0YtDfS9XhRwBTG,489631,alternative dance|indie pop|indie rock|indietronica|la indie|modern alternative rock|modern rock|new rave|rock|shimmer pop
12837,Dinowalrus,1,7B4HF0WVlik9DRkpc0U5Qz,305,
12838,Kidz In The Hall,26,0tW9One3A84zFepeEVQB4b,8966,alternative hip hop|soul flow
12839,Skullflower,11,6XoR1YtbIOE3Nazgqj9Wao,4494,drone rock|noise|noise rock|power electronics|uk noise rock
12840,Black Rebel Motorcycle Club,60,1tpXaFf2F55E7kVJON4j4G,459911,alternative rock|blues rock|dance-punk|garage rock|garage rock revival|indie rock|modern alternative rock|modern blues rock|modern rock|permanent wave|punk blues|rock
12841,Gorillaz,83,3AA28KZvwAUcZuOKwyblJQ,6921093,alternative hip hop
12842,Golden Triangle,6,7ols1JyB5ILfVp57R6849D,1014,garage pop
12844,Ted Leo and the Pharmacists,37,5hbH3dvtk49g07qpc1QwPe,28061,alternative rock|indie rock
12845,Liars,43,2z78AlkdwE2Ghj9EB50M6z,67026,dance-punk|experimental rock|freak folk|garage psych|indie rock|noise rock|nu gaze
12846,Ortolan,2,3PYgoPpi5gzDTC9I69Aq7T,169,
12847,Andrew Thomas,15,6KDzd2KO3XNFVNmtTLHzpW,952,drift|pop ambient
12848,LoneLady,33,0BwRrZKiv4NIiVcLgONuOh,7894,chamber psych
12849,Frightened Rabbit,55,6fVcDUckTwxqg56qNsEvUr,207377,indie pop|indie rock|modern rock|scottish indie|scottish rock|stomp and holler
12851,Jaguar Love,15,0XBHQ3jNR9gThDeC8korXz,4597,portland indie
12852,Ellie Goulding,83,0X2BH1fck6amBIoJhDVmmJ,9428668,dance pop|edm|electropop|indietronica|metropopolis|pop|post-teen pop|tropical house|uk pop
12854,The Ruby Suns,27,5qnkr4yiMJnEvxZm3IFTkZ,6536,auckland indie|nz indie
12856,Valgeir Sigurðsson,31,5AVGx9Dhw7OLeJ5at3Y19f,10114,compositional ambient|icelandic classical|icelandic experimental
12857,Balmorhea,57,1U0FaHAc4fcwQcYEJFgkm9,136454,bow pop|compositional ambient|melancholia|neoclassical darkwave|post-rock
12858,The Whigs,29,62gHwaZEtHenaB124IuOW8,8654,athens indie|nashville indie
12859,Gonjasufi,38,6pdYN3jOHWteVALy9sKGEf,47844,psychedelic soul|wonky
12860,Bomb The Bass,43,1G3Eh23f2hwhEnAMw7HsZ6,26724,big beat|hip house|old school uk hip hop|trip hop
12861,Yellow Swans,20,3xkUURinuBCZfUWpjzWkMa,7093,drone|experimental|experimental psych|freak folk
12862,Rogue Wave,52,2JSc53B5cQ31m0xTB7JFpG,101027,bay area indie|indie pop|indie rock|noise pop|oakland indie|stomp and holler
12863,Clogs,34,12BDNYhvDp2RIeF9pabPzv,9360,bow pop|post-rock
12865,Archie Bronson Outfit,33,4bR4Ul1AtneW7Bae9jzNzh,12713,
12866,Andrew W.K.,60,4YJR4xviDKHoelt9WKHlBa,121087,
12867,Jason Collett,29,4uuXjSga3HgpAETXd0UpxW,8475,canadian indie
12871,High On Fire,47,1eiIIImNeUj3vpaocWqoOf,130170,doom metal|post-doom metal|psychedelic doom|sludge metal|stoner metal|stoner rock
12872,A Sunny Day In Glasgow,26,6ri0XKbaMvGEQ6r7fSee8g,19862,dream pop|etherpop|modern dream pop|noise pop|nu gaze|philly indie|shoegaze
12874,Fredrik,16,1jSOp6z42xe8bnOj0SnU3i,2832,experimental pop|swedish indie pop
12876,Efterklang,40,3DL71JYSG6VREkmLSzfWhU,73370,danish alternative rock|danish indie|post-rock
12879,Githead,10,4zJdqcSR9OIdT8bjYunHnE,789,
12880,Phantogram,64,1l9d7B8W0IHy3LqWsxP2SH,617027,alternative dance|chillwave|dream pop|electropop|indie pop|indie rock|indietronica|metropopolis|modern rock|shimmer pop|vapor soul
12881,Holly Miranda,35,0CNehpGYdxk87YYMiBpnyP,11122,la indie
12882,Shout Out Louds,42,0UOrN3LNaKApiOSdvJiETl,51764,swedish alternative rock|swedish indie rock
12884,Brilliant Colors,4,3AUmPt9278jXfnEGXexirg,1359,popgaze
12885,Adam Green,42,3RyJG8xp58XSmsiuIySzUj,49074,anti-folk
12886,Jack Rose,29,0K6DXvfMXmF7L4h0P7Ivva,9412,american primitive|drone folk|freak folk|new weird america
12887,Eluvium,55,4QK3YJ6hzJdhJHE9q7kbVV,64340,ambient|compositional ambient|drift|drone|post-rock
12888,Shearwater,39,0CoiIc6ZLBvF9Cjmb1Cj49,34888,austindie|chamber pop|freak folk|melancholia|slowcore|stomp and holler
12889,Sambassadeur,22,3PvNSturlrBV4aYdMJAyOH,6625,c86|metropopolis|swedish indie pop|twee pop
12890,Kasper Bjørke,44,4xcn3zUUGf03kOIJueXHVp,28151,danish electronic|danish electropop
12892,Clem Snide,38,6BV1QOFqWihVnBllS5naPh,19497,alternative country|indie folk|stomp and holler
12894,Via Audio,8,4jJwthCJP4Siy4LfybLlIl,1147,
12895,Memoryhouse,30,0T1n7Qbe4vwYIu42mB6qXe,25427,chillwave|indie dream pop|nu gaze|ontario indie
12896,Wolf People,34,6ZkaJWNgRHvDBiuZsyTaZK,18462,neo-psychedelic|space rock
12898,These New Puritans,31,7w0e6inAfRWIEb9tWVgB7a,29286,dance-punk|essex indie|grave wave|new rave
12899,Mumford & Sons,78,3gd8FJtBJtkRxdfbTu19U2,6047174,modern folk rock|modern rock|pop rock|stomp and holler|uk americana
12901,J. Stalin,51,276kc3wR6o0EgYCSMiHBqz,121788,cali rap|hyphy|oakland hip hop|west coast rap|west coast trap
12902,Excepter,6,24zzOzOyLQUuphhiLQrv56,1666,experimental psych|neo-kraut
12903,Pantha Du Prince,41,7Go2Fj2YWEQkYBqTVQArYi,95886,electronica|hamburg electronic|microhouse|minimal techno
12906,Past Lives,5,70e9m7kJJzVtpG96ddKJUZ,2210,
12907,Robert Pollard,29,0L8gNE8U7v7YvefZenVKo5,8821,alternative pop|dayton indie|gbvfi|lo-fi
12908,Freeway,60,2Jwr7hGoSNK3S3QBxh3T0z,195276,alternative hip hop|battle rap|gangster rap|hardcore hip hop|hip hop|philly rap|rap|southern hip hop
12908,Jake One,38,3uKU7PMJ1n14NcZ131I6wd,16867,alternative hip hop|seattle hip hop
12909,Capgun Coup,4,2ptddliyngxt7U5C3xYBzL,426,omaha indie
